timestamp, relative_time, rr_sincestart, rr
1442316523263, 538244, 498312, 855
1442316524163, 539144, 499074, 762
1442316524163, 539144, 499846, 772
1442316525160, 540141, 500616, 770
1442316526158, 541139, 501342, 726
1442316527255, 542236, 502100, 758
1442316527255, 542236, 502908, 808
1442316528149, 543130, 503709, 801
1442316529150, 544131, 504561, 852
1442316530148, 545129, 505402, 841
1442316531146, 546127, 506215, 813
1442316531146, 546127, 507133, 918
1442316532236, 547217, 508021, 888
1442316533141, 548122, 508878, 857
1442316534200, 549181, 509725, 847
1442316535233, 550214, 510555, 830
1442316536229, 551210, 511486, 931
1442316537228, 552209, 512468, 982
1442316538128, 553109, 513391, 923
1442316538128, 553109, 514280, 889
1442316539219, 554200, 515191, 911
1442316540216, 555197, 516139, 948
1442316541212, 556193, 517061, 922
1442316542119, 557100, 518078, 1017
1442316543159, 558140, 519070, 992
1442316544211, 559192, 520072, 1002
1442316545206, 560187, 521124, 1052
1442316546205, 561186, 522133, 1009
1442316547105, 562086, 523197, 1064
1442316548109, 563090, 524232, 1035
1442316549100, 564081, 525232, 1000
1442316550099, 565080, 526314, 1082
1442316551096, 566077, 527351, 1037
1442316552093, 567074, 528428, 1077
1442316553185, 568166, 529509, 1081
1442316554191, 569172, 530548, 1039
1442316555178, 570159, 531593, 1045
1442316556083, 571064, 532564, 971
1442316557176, 572157, 533598, 1034
1442316558087, 573068, 534607, 1009
1442316559169, 574150, 535624, 1017
1442316560074, 575055, 536651, 1027
1442316561076, 576057, 537586, 935
1442316562166, 577147, 538559, 973
1442316563163, 578144, 539511, 952
1442316564161, 579142, 540536, 1025
1442316565061, 580042, 541531, 995
1442316566059, 581040, 542545, 1014
1442316567149, 582130, 543508, 963
1442316568053, 583034, 544545, 1037
1442316569050, 584031, 545594, 1049
1442316570047, 585028, 546619, 1025
1442316571047, 586028, 547631, 1012
1442316572044, 587025, 548657, 1026
1442316573041, 588022, 549709, 1052
1442316574036, 589017, 550728, 1019
1442316575129, 590110, 551760, 1032
1442316576127, 591108, 552816, 1056
1442316577132, 592113, 553888, 1072
1442316578126, 593107, 555043, 1155
1442316579025, 594006, 556142, 1099
1442316580121, 595102, 557275, 1133
1442316581114, 596095, 558432, 1157
1442316583020, 598001, 559559, 1127
1442316584111, 599092, 560732, 1173
1442316585105, 600086, 561836, 1104
1442316586104, 601085, 562970, 1134
1442316587103, 602084, 564085, 1115
1442316588003, 602984, 565252, 1167
1442316589000, 603981, 566373, 1121
1442316589995, 604976, 567535, 1162
1442316590995, 605976, 568671, 1136
1442316592991, 607972, 569798, 1127
1442316594084, 609065, 570904, 1106
1442316595148, 610129, 571822, 918
1442316595148, 610129, 572709, 887
1442316596075, 611056, 573735, 1026
1442316596980, 611961, 574738, 1003
1442316598072, 613053, 575640, 902
1442316599073, 614054, 576454, 814
1442316600067, 615048, 577232, 778
1442316601073, 616054, 578031, 799
1442316601073, 616054, 578922, 891
1442316602035, 617016, 579883, 961
1442316603061, 618042, 580792, 909
1442316604060, 619041, 581741, 949
1442316605054, 620035, 582632, 891
1442316605957, 620938, 583535, 903
1442316607049, 622030, 584396, 861
1442316608049, 623030, 585261, 865
1442316608049, 623030, 586107, 846
1442316608951, 623932, 586901, 794
1442316609949, 624930, 587739, 838
1442316610945, 625926, 588587, 848
1442316611960, 626941, 589431, 844
1442316612942, 627923, 590327, 896
1442316612942, 627923, 591274, 947
1442316614035, 629016, 592201, 927
1442316614935, 629916, 593199, 998
1442316615933, 630914, 594147, 948
1442316617023, 632004, 595128, 981
1442316617928, 632909, 596097, 969
1442316618926, 633907, 597026, 929
1442316619955, 634936, 598031, 1005
1442316621018, 635999, 598952, 921
1442316622014, 636995, 599900, 948
1442316623012, 637993, 600809, 909
1442316623913, 638894, 601709, 900
1442316625009, 639990, 602663, 954
1442316625009, 639990, 603597, 934
1442316626004, 640985, 604520, 923
1442316627003, 641984, 605477, 957
1442316627903, 642884, 606402, 925
1442316628924, 643905, 607318, 916
1442316629998, 644979, 608224, 906
1442316630994, 645975, 609105, 881
1442316631988, 646969, 610047, 942
1442316632891, 647872, 610946, 899
1442316633978, 648959, 611834, 888
1442316633978, 648959, 612682, 848
1442316634978, 649959, 613478, 796
1442316635974, 650955, 614271, 793
1442316636881, 651862, 615075, 804
1442316636881, 651862, 615860, 785
1442316637941, 652922, 616658, 798
1442316638874, 653855, 617447, 789
1442316639869, 654850, 618232, 785
1442316640872, 655853, 619100, 868
1442316641869, 656850, 620069, 969
1442316641869, 656850, 621001, 932
1442316642863, 657844, 622033, 1032
1442316644860, 659841, 623100, 1067
1442316646357, 661338, 624147, 1047
1442316647352, 662333, 625189, 1042
1442316648353, 663334, 626243, 1054
1442316649350, 664331, 627220, 977
1442316650348, 665329, 628275, 1055
1442316651345, 666326, 629368, 1093
1442316652342, 667323, 630448, 1080
1442316653340, 668321, 631577, 1129
1442316654340, 669321, 632703, 1126
1442316655336, 670317, 633820, 1117
1442316656331, 671312, 634970, 1150
1442316657333, 672314, 636054, 1084
1442316658330, 673311, 637187, 1133
1442316659325, 674306, 638324, 1137
1442316660369, 675350, 639443, 1119
